1.84	1.7678111862466363e-14	2.971404697646925e-27	2.6265030736379722e-23
1.85	3.386195092345615e-14	7.118990665209462e-27	6.332603100320582e-23
1.86	6.48616622217372e-14	1.7055915719414902e-26	1.5268157280549118e-22
1.87	1.2424078091934723e-13	4.0863132810306196e-26	3.681213287038991e-22
1.88	2.3797989620525245e-13	9.790125904362786e-26	8.87555126364182e-22
1.89	4.558441325126673e-13	2.3455510782350382e-25	2.139930617846435e-21
1.9	8.731572557950237e-13	5.619549650692296e-25	5.1594576069635306e-21
1.91	1.6725093941871263e-12	1.3463504832458613e-24	1.2439656966018816e-20
1.92	3.2036470490763566e-12	3.2256314765597728e-24	2.9992506346088167e-20
1.93	6.13650037283338e-12	7.728075677210828e-24	7.231312313010375e-20
1.94	1.175430214323619e-11	1.8515181943967645e-23	1.7434980331777195e-19
1.95	2.2515054240035233e-11	4.435929159301988e-23	4.2036433801013305e-19
1.96	4.312696655726025e-11	1.0627747308060618e-22	1.013514680367466e-18
1.97	8.260868257563655e-11	2.546231213083547e-22	2.4436278229981484e-18
1.98	1.5823379158148453e-10	6.100345823494597e-22	5.89165010856803e-18
1.99	3.030992669382198e-10	1.4615412369854438e-21	1.4205303635044627e-17
2.0	5.805308867306361e-10	3.501609332961585e-21	3.424683755131975e-17
2.01	1.1123321132598581e-9	8.389272652390315e-21	8.259489601451551e-17
2.02	2.126729047602114e-9	2.009929970734306e-20	1.9879138764305928e-16
2.03	4.028250166193568e-9	4.8154574256931486e-20	4.744273671378164e-16
2.04	7.518150386133402e-9	1.153703345977706e-19	1.1179801804058919e-15
2.05	1.379782231094516e-8	2.7640813415501537e-19	2.597845502273364e-15
2.06	2.4878992529558608e-8	6.622275634790773e-19	5.949244825099778e-15
2.07	4.406579713758141e-8	1.5865894341965005e-18	1.342511006867033e-14
2.08	7.667908689588896e-8	3.801181548712759e-18	2.985263902883083e-14
2.09	1.3112617498367024e-7	9.107198364950988e-18	6.541661418677119e-14
2.1	2.2044608085470748e-7	2.1817536591509518e-17	1.4127898974126536e-13
2.11	3.644969559471303e-7	5.2287220262431155e-17	3.0074660689744247e-13
2.12	5.929893671655767e-7	1.2504419293488148e-16	6.311166641775399e-13
2.13	9.496079337932657e-7	2.964297087458917e-16	1.3057434811501384e-12
2.14	1.4974990789850367e-6	6.935443110721027e-16	2.6637889348269962e-12
2.15	2.326430474805497e-6	1.5993412939160239e-15	5.359083422025035e-12
2.16	3.5619418765861625e-6	3.6332211131481665e-15	1.0633727535909227e-11
2.17	5.376800915649494e-6	8.129960669939307e-15	2.081329468894558e-11
2.18	8.00504384608942e-6	1.7920880515999153e-14	4.018952224790993e-11
2.19	1.175881337115818e-5	3.8919207737042674e-14	7.656995198043706e-11
2.2	1.704809766603977e-5	8.328631525926131e-14	1.4395761257632546e-10
2.21	2.4403322733076883e-5	1.756565693421449e-13	2.671155792870877e-10
2.22	3.450055337789605e-5	3.6518574767764585e-13	4.892266320830607e-10
2.23	4.818881931573394e-5	7.485137257919919e-13	8.845565119182515e-10
2.24	6.65188096442283e-5	1.5128637128932097e-12	1.5790809168420573e-9
2.25	9.077188344628496e-5	3.0157192317132855e-12	2.7835916415879053e-9
2.26	0.0001224880436865676	5.9299256224329555e-12	4.846055232330901e-9
2.27	0.00016349123710769978	1.1504033671719061e-11	8.333214637582422e-9
2.28	0.00021591009887746019	2.2022576145467468e-11	1.41559207673333e-8
2.29	0.00028219208313399406	4.160801047734149e-11	2.37588425709078e-8
2.3	0.00036510883465489707	7.759784024091699e-11	3.940347761346536e-8
2.31	0.0004677506852012461	1.4287568411085403e-10	6.458426084552755e-8
2.32	0.0005935083181441223	2.5976121727581217e-10	1.0463155125208037e-7
2.33	0.0007460399470330047	4.664102950040026e-10	1.675728317838993e-7
2.34	0.000929222799106454	8.271982619086486e-10	2.6534494661827906e-7
2.35	0.0011470882745474166	1.4493320706975533e-9	4.154757767252929e-7
2.36	0.0014037408472031478	2.509061872975769e-9	6.433832524976813e-7
2.37	0.0017032615531189566	4.292473422957556e-9	9.854723921910836e-7
2.38	0.0020495977414391863	7.2581092658227595e-9	1.4932458973510895e-6
2.39	0.002446441593269122	1.2131799064927024e-8	2.238678731737859e-6
2.4	0.002897100699414782	2.0048329568576862e-8	3.3211391692834413e-6
2.41	0.0034043646783923232	3.276024422819622e-8	4.876164150906419e-6
2.42	0.003970372365441163	5.294145766680254e-8	7.086410567100566e-6
2.43	0.004596484471385947	8.462284330463025e-8	1.0195100471267251e-5
2.44	0.005283166766132783	1.338088128348991e-7	1.4522250652951334e-5
2.45	0.006029888765943352	2.093384121607456e-7	2.0483918427093336e-5
2.46	0.006835042590094414	3.2407176113099327e-7	2.8614598872525325e-5
2.47	0.007695886108539742	4.965027603250561e-7	3.95927675769882e-5
2.48	0.008608513748628253	7.529216123162467e-7	5.426937194086554e-5
2.49	0.009567857398883193	1.1302750842310975e-6	7.369882996059644e-5
2.5	0.010567718784551646	1.6798974199542064e-6	9.917179761471042e-5
2.51	0.01160083354378132	2.4723087405622037e-6	0.0001322486198782142
2.52	0.012658966059880273	3.6032986446729605e-6	0.00017479206367857983
2.53	0.013733032960161122	5.201527805839423e-6	0.00022899765984276942
2.54	0.014813252129064822	7.437885137152951e-6	0.00029741962472054715
2.55	0.01588931315098917	1.053682847628362e-5	0.000382990004345426
2.56	0.01695056433703418	1.4789908698669664e-5	0.0004890285055527636
2.57	0.017986210930418283	2.0571627744438594e-5	0.0006192403848240662
2.58	0.01898551874723379	2.835770661915571e-5	0.0007776998051014586
2.59	0.019938017400505714	3.874573092752205e-5	0.0009688162680042534
2.6	0.02083369737278289	5.247799820620628e-5	0.0011972820989682947
2.61	0.021663195531721538	7.046621597292059e-5	0.001467999510748888
2.62	0.022417964201110654	9.381750083441576e-5	0.0017859864892416093
2.63	0.02309041957591141	0.00012386091253855313	0.00215626161420774
2.64	0.02367406606816975	0.00016217350626939614	0.002583708912516603
2.65	0.024163594051984247	0.0002106046252362917	0.003072924897114493
2.66	0.024554949399955596	0.00027129691267811903	0.0036280510155172413
2.67	0.024845374131639005	0.00034670232997043135	0.004252595755255817
2.68	0.025033418390223394	0.0004395913392213507	0.004949251566299305
2.69	0.025118924795023284	0.0005530532945029708	0.005719712500536253
2.7	0.02510298695783469	0.0006904860524903932	0.006564498981799352
2.71	0.024987884580324107	0.0008555729167806481	0.007482796458157529
2.72	0.0247769980533734	0.0010522453179307762	0.008472317061043688
2.73	0.024474705850088978	0.0012846300746636697	0.009529195000615397
2.74	0.02408626824047417	0.0015569804950998109	0.010647922516316093
2.75	0.023617700961523137	0.0018735911116955402	0.011821330527371358
2.76	0.02307564246039631	0.002238696569047754	0.013040618018223676
2.77	0.022467218202859556	0.0026563559908592523	0.014295432436302831
2.78	0.021799905319622278	0.003130324996670071	0.015574001331362558
2.79	0.021081400566759747	0.003663918272190183	0.01686331331057272
2.8	0.020319494221137126	0.004259866291341425	0.018149344237177126
2.81	0.01952195213581871	0.0049201704550292545	0.019417322641106297
2.82	0.018696407761320817	0.005645961768232562	0.020652027967349197
2.83	0.017850265512439765	0.006437368817956812	0.021838114354670313
2.84	0.016990616441688863	0.007293400465747014	0.022960448943305525
2.85	0.016124166781457103	0.008211848285492727	0.024004452313410068
2.86	0.015257179547924937	0.009189213606814526	0.0249564295407032
2.87	0.014395429068259467	0.010220663983094786	0.02580388051876275
2.88	0.013544168004072554	0.011300023434844396	0.026535774143204384
2.89	0.012708106201788257	0.012419798863327466	0.027142771330979955
2.9	0.011891400505671381	0.013571243411045252	0.027617407430070556
2.91	0.011097654521316424	0.014744456602479212	0.02795425078257122
2.92	0.010329927214421646	0.01592852094605822	0.028150019193179596
2.93	0.009590749168537523	0.01711167388507803	0.02820363130634967
2.94	0.008882145302160296	0.01828151057660537	0.028116159183191165
2.95	0.008205662855409848	0.019425211094954292	0.027890729327365752
2.96	0.007562403494605389	0.02052978557899248	0.027532430855662544
2.97	0.006953058444225365	0.021582331891836514	0.027048157612836014
2.98	0.00637794563497037	0.022570300386498078	0.026446390165705658
2.99	0.005837047949127167	0.023481756853953914	0.02573696557237095
3.0	0.005330051745695136	0.024305634023616	0.024930826658058045
3.01	0.004856384953760642	0.025031963797637564	0.024039758465421706
3.02	0.004415254129864526	0.025652083714891777	0.023076121301043126
3.03	0.004005679980607079	0.026158812175340836	0.02205258901530381
3.04	0.0036265309530126443	0.02654658705956738	0.020981898161103445
3.05	0.0032765545902943495	0.026811563577959024	0.01987661299443214
3.06	0.0029544064381741447	0.026951669155902833	0.0187489114775924
3.07	0.0026586763658336832	0.026966614893907778	0.017610396408667673
3.08	0.0023879122353120505	0.026857864634365826	0.016471934657806598
3.09	0.0021406409134934095	0.026628563698535307	0.015343526345181971
3.1	0.0019153866718046564	0.026283430596813557	0.014234204693640392
3.11	0.0017106870606758502	0.025828616265057957	0.013151966295012786
3.12	0.0015251063791998805	0.025271536167574146	0.012103731103284861
3.13	0.001357246885899254	0.02462068122098181	0.011095330400845187
3.14	0.0012057579148004366	0.023885413983025225	0.010131519301063045
3.15	0.0010693430729216448	0.023075756626278573	0.009216010213585176
3.16	0.0009467657016147992	0.022202177003374627	0.008351524072630092
3.17	0.0008368527857801709	0.021275379332453142	0.007539856019297218
3.18	0.0007384974925815119	0.020306105239416377	0.006781952217391164
3.19	0.0006506605156761546	0.01930494881925051	0.006077994579785404
3.2	0.0005723703928296803	0.01828218871057155	0.005427490371076421
3.21	0.0005027229547356987	0.017247640075942948	0.004829363921251079
3.22	0.0004408800514669722	0.01621052899537083	0.004282048151314292
3.23	0.0003860676907330239	0.015179390723764804	0.003783573825880575
3.24	0.00033757370942995714	0.014161991486789639	0.003331654477293823
3.25	0.0002947450871913992	0.013165272952647827	0.00292376547532922
3.26	0.0002569849980724853	0.012195318483080449	0.0025572162981874966
3.27	0.00022374968435004823	0.011257340390919805	0.002229215387395137
3.28	0.00019454522487690983	0.01035568664210482	0.0019369272558179026
3.29	0.00016892425961436238	0.00949386375504205	0.0016775217692181457
3.3	0.00014648272197135116	0.008674572836551047	0.0014482157351295133
3.31	0.00012685662145306146	0.007899756455067016	0.0012463071082731406
3.32	0.00010971891088756304	0.007170654362806921	0.0010692022714416094
3.33	9.477646515465922e-5	0.006487865937406053	0.000914436937972728
3.34	8.176719186460318e-5	0.005851416705826051	0.0007796912631981449
3.35	7.045728878943572e-5	0.005260826704534027	0.0006627998095056346
3.36	6.063865798888893e-5	0.004715179029183226	0.0005617570424689903
3.37	5.2126482440938634e-5	0.004213187171168413	0.0004747190255419273
3.38	4.475696752422187e-5	0.003753259944828682	0.00040000195345451503
3.39	3.8385246843289806e-5	0.003333562993829058	0.0003360781244822128
3.4	3.2883449575207306e-5	0.002952076096816204	0.0002815699027830959
3.41	2.8138924685588947e-5	0.0026066457157788406	0.00023524216723371026
3.42	2.4052615954316865e-5	0.0022950323252663367	0.00019599368542206594
3.43	2.0537580709631938e-5	0.002014952316097691	0.00016284779301340284
3.44	1.7517644441536473e-5	0.0017641146197425292	0.00013494270148294444
3.45	1.4926183003194125e-5	0.0015402522189353668	0.00011152170268012625
3.46	1.2705023868362203e-5	0.0013411486754568878	9.192348793230816e-5
3.47	1.0803457854400563e-5	0.0011646598847563422	7.557275314741871e-5
3.48	9.177352809022605e-6	0.0010087313550774185	6.197122006856776e-5
3.49	7.788360963880535e-6	0.0008714113904788269	5.068916765145003e-5
3.5	6.6032119525208625e-6	0.000750860578580818	4.135753645478465e-5
3.51	5.593083851168973e-6	0.0006453579872908383	3.366064283969865e-5
3.52	4.733045008616988e-6	0.0005533044962059169	2.7329519340607847e-5
3.53	4.00155986974815e-6	0.00047322367082522576	2.2135878676032437e-5
3.54	3.3800524523039403e-6	0.0004037605468057451	1.788668328914737e-5
3.55	2.852521597263425e-6	0.0003436786891524984	1.441929440237047e-5
3.56	2.405202570737322e-6	0.00029185588426069536	1.1597168869068413e-5
3.57	2.0262700425792582e-6	0.0002472787990362528	9.306066746156723e-6
3.58	1.7055778986316476e-6	0.00020903689344645225	7.450729310429581e-6
3.59	1.4344317557078882e-6	0.00017631581573872139	5.951985839742002e-6
3.6	1.2053904383046421e-6	0.0001483904893580669	4.744247483620828e-6
3.61	1.0120930418610148e-6	0.00012461808143409588	3.773347615421899e-6
3.62	8.491085481668963e-7	0.00010443101377541552	2.9946898999588318e-6
3.63	7.118052739546086e-7	8.733013850350584e-5	2.3716676849012106e-6
3.64	5.962377239882523e-7	7.287816083495967e-5	1.8743210335086718e-6
3.65	4.990486856973583e-7	6.0693376365479225e-5	1.4782006021842654e-6
3.66	4.173846444920044e-7	5.044377720641264e-5	1.163410505232835e-6
3.67	3.488228184713871e-7	4.18415601959057e-5	9.138052072115154e-7
3.68	2.913083095730377e-7	3.4638055879015854e-5	7.163182716403034e-7
3.69	2.4310004667471474e-7	2.8619086660988415e-5	5.604034257615758e-7
3.7	2.0272435617176187e-7	2.3600749626513503e-5	4.3757084364936167e-7
3.71	1.689351385357904e-7	1.9425609560887674e-5	3.4100378696107065e-7
3.72	1.4067975672370686e-7	1.5959282258432824e-5	2.652427672186866e-7
3.73	1.170698554165207e-7	1.3087384996388638e-5	2.0592620689364167e-7
3.74	9.735643023540558e-8	1.0712829279503621e-5	1.5957818575709127e-7
3.75	8.090855455027891e-8	8.753429305901159e-6	1.2343527499905406e-7
3.76	6.71952494301047e-8	7.139798907929269e-6	9.530569818735038e-8
3.77	5.5770050770571024e-8	5.813510028831776e-6	7.345513039008717e-8
3.78	4.625788767828018e-8	4.725486885319217e-6	5.6514370499932806e-8
3.79	3.8343938714070634e-8	3.834611453380499e-6	4.340491271414391e-8
3.8	3.176417844467928e-8	3.1065171584194063e-6	3.3279116471367225e-8
3.81	2.629736668783077e-8	2.5125491192867614e-6	2.5472244319946122e-8
